,Unnamed: 0,RDS2,RDS2.1,RDS2.2,RDS2.3,RDS2.4,RDS2.5,RDS2.6,RDS2.7,RDS2.8,RDS2.9,RDS2.10,RDS2.11,RDS2.12,RDS2.13,RDS2.14,RDS2.15,RDS2.16,RDS2.17,RDS2.18,RDS2.19,RDS2.20,RDS2.21,RDS2.22,RDS2.23,RDS2.24,RDS2.25,RDS2.26,RDS2.27,RDS2.28,RDS2.29,RDS2.30,RDS2.31,RDS2.32,RDS2.33,RDS2.34,RDS2.35,RDS2.36,RDS2.37,RDS2.38,RDS2.39,RDS2.40,RDS2.41,RDS2.42,RDS2.43,RDS2.44,RDS2.45,RDS2.46,RDS2.47,RDS2.48,RDS2.49,RDS2.50,RDS2.51,RDS2.52,RDS2.53,RDS2.54,RDS2.55,RDS2.56,RDS2.57,RDS2.58,RDS2.59,RDS2.60,RDS2.61,RDS2.62,RDS2.63,RDS2.64,RDS2.65,RDS2.66,RDS2.67,RDS2.68,RDS2.69,RDS2.70,RDS2.71,RDS2.72,RDS2.73,RDS2.74,RDS2.75,RDS2.76,RDS2.77,RDS2.78,RDS2.79,RDS2.80,RDS2.81,RDS2.82,RDS2.83,RDS2.84,RDS2.85,RDS2.86,RDS2.87,RDS2.88,RDS2.89,RDS2.90,RDS2.91
237,,568.2882,488.6571,488.6239,488.6405,499.3234,499.5434,499.4334,494.3055,494.3994,494.35245,79001.99,561.05,450161.0,473.1532,473.3953,473.27425000000005,487.025,488.0811,487.55305,484.8678,485.5789,485.22335,494.1063,494.5119,494.3091,490.3599,491.7493,491.0546,500.7674,502.0708,501.4191,494.2784,493.5986,493.9385,503.8275,503.7417,503.78459999999995,494.1964,494.6505,494.42345,502.9066,503.8599,503.38325,497.3301,498.9898,498.15995,503.0146,503.3775,503.19605,496.9815,496.6757,496.8286,478.6155,491.5374,485.07645,292.7362,293.5072,293.12170000000003,113.5041,113.7107,113.6074,288.08029999999997,286.6248,287.35255,115.03059999999999,115.1852,115.1079,281.5167,283.6376,282.57714999999996,114.5322,114.4045,114.46835,280.17060000000004,278.321,279.24580000000003,113.9556,114.2102,114.0829,116.59192095227134,114.67249547169995,122.64675905090473,10813.0,11185.0,2270.0,8013.0,2622.0,8591.0,111.20173799289853,111.73836666043731,111.22674733610258,111.76575763048582
238,,566.4969,488.7177,488.5449,488.6313,499.2929,499.5914,499.44214999999997,494.3214,494.3888,494.3551,79021.49,559.5899999999999,448701.0,473.1662,473.4051,473.28565000000003,487.1149,488.1474,487.63115,484.9647,485.5675,485.2661,494.057,494.4507,494.25385,490.2538,491.6918,490.9728,500.7407,501.7672,501.25395000000003,494.2818,493.6014,493.9416,503.7432,504.0023,503.87275,494.208,494.6487,494.42835,503.2202,503.8931,503.55665,497.3307,498.9899,498.1603,502.9771,503.3051,503.1411,496.9814,496.6849,496.83315000000005,477.6983,490.4869,484.0926,292.61519999999996,293.4724,293.0438,113.4792,113.6833,113.58125,288.0097,286.46979999999996,287.23975,115.0101,115.1607,115.08539999999999,281.9017,283.5739,282.7378,114.513,114.377,114.445,280.10360000000003,278.2277,279.16565,113.9243,114.1632,114.04375,116.61815493149344,114.68972464405773,122.70709859423147,10773.0,11142.0,2265.0,7894.0,2660.0,8463.0,111.20202588632527,111.72997561433127,111.23107605838092,111.75713897198803
239,,568.4834000000001,488.7699,488.688,488.72895,499.3034,499.5353,499.41935,494.3442,494.4216,494.3829,79122.55,562.0699999999999,451181.0,473.1554,473.3956,473.27549999999997,487.1359,488.1648,487.65035,484.9898,485.6534,485.3216,494.271,494.5805,494.42575,490.575,491.8145,491.19475,501.0008,502.1415,501.57115,494.2793,493.6015,493.94039999999995,503.8489,503.6662,503.75755000000004,494.1967,494.6459,494.4213,503.7932,503.8138,503.8035,497.3304,498.9897,498.16005,503.0195,503.3799,503.1997,496.9767,496.6801,496.8284,478.455,491.3263,484.89065,292.8428,293.6219,293.23235,113.4961,113.6881,113.5921,288.2156,286.7329,287.47425,115.0066,115.1574,115.082,281.7609,283.7939,282.7774,114.5244,114.3866,114.4555,280.3711,278.47659999999996,279.42385,113.9409,114.1663,114.0536,116.64473137223379,114.70717872810255,122.76703387221993,10910.0,11286.0,2277.0,7838.0,2658.0,8403.0,111.200574127234,111.71552921566811,111.22791946308725,111.74201342281879
240,,570.0111999999999,488.6262,488.6668,488.6465,499.3128,499.5224,499.4176,494.2842,494.4049,494.34455,79037.77,561.96,451071.0,473.1539,473.397,473.27545,487.071,488.0982,487.5846,484.9071,485.6314,485.26925,494.1852,494.5672,494.37620000000004,490.5725,491.7753,491.1739,500.8203,502.1436,501.48195,494.2785,493.5997,493.9391,503.8559,503.7081,503.78200000000004,494.2004,494.6483,494.42435,503.3612,503.784,503.57259999999997,497.3301,498.9899,498.15999999999997,503.0117,503.3471,503.1794,496.9789,496.677,496.82795,478.7162,491.5697,485.14295000000004,292.8872,293.63390000000004,293.26055,113.5122,113.7096,113.6109,288.2161,286.8135,287.51480000000004,115.0287,115.1853,115.107,281.6862,283.8034,282.7448,114.5514,114.4109,114.48115,280.3777,278.5004,279.43905,113.9628,114.1892,114.076,116.67119603733973,114.72455940347173,122.78831934038286,10860.0,11239.0,2304.0,7895.0,2659.0,8461.0,111.20401897850962,111.72416038701274,111.22897196261682,111.75035945363048
241,,570.3263,488.2655,488.2593,488.26239999999996,499.3149,499.582,499.44845,494.1262,494.256,494.1911,78621.16,559.72,448831.0,473.1584,473.3998,473.27909999999997,486.727,487.8376,487.28229999999996,484.594,485.2769,484.93545,493.7816,494.1789,493.98025,490.0648,491.316,490.69039999999995,500.2566,501.4176,500.83709999999996,494.2769,493.5981,493.9375,503.8597,503.971,503.91535,494.2032,494.6516,494.4274,503.5458,503.8376,503.69169999999997,497.3307,498.9898,498.16025,503.0275,503.3718,503.19965,496.978,496.6779,496.82795,478.2175,491.1278,484.67265,293.0167,293.85540000000003,293.43605,113.5213,113.717,113.61915,288.33500000000004,286.9149,287.62495,115.0616,115.2237,115.14265,281.8913,283.91139999999996,282.90135,114.5713,114.428,114.49965,280.4056,278.53880000000004,279.4722,113.9798,114.2047,114.09225,116.6976131383459,114.7419088411066,122.84638723943223,10837.0,11219.0,2319.0,7982.0,2677.0,8551.0,111.20585493194108,111.73382435204176,111.23100468131076,111.75981274756931
242,,571.1064,488.5006,488.5389,488.51975000000004,499.7191,499.9513,499.8352,494.4547,494.5827,494.51869999999997,78908.14,561.15,450261.0,473.5287,473.7731,473.6509,486.9681,488.1201,487.54409999999996,484.812,485.555,485.1835,493.7531,494.4614,494.10725,490.3628,491.5831,490.97294999999997,500.4752,501.7344,501.10479999999995,494.6676,493.9784,494.323,504.3518,504.2516,504.3017,494.5784,495.0227,494.80055,503.9521,504.1662,504.05915,497.7163,499.3749,498.54560000000004,503.4751,503.782,503.62855,497.3726,497.0746,497.2236,478.6712,491.6941,485.18264999999997,292.79589999999996,293.6488,293.22235,113.5212,113.714,113.6176,288.123,286.6458,287.3844,115.0619,115.1379,115.0999,281.3159,283.6944,282.50515,114.5598,114.4233,114.49155,280.2371,278.3571,279.2971,113.9746,114.202,114.0883,116.72418720088127,114.7593613632647,122.86611276221758,10901.0,11285.0,2306.0,8049.0,2662.0,8620.0,111.20342910101947,111.7356811862836,111.2282978342581,111.76149991050653
243,,570.5395,489.4961,489.5641,489.5301,500.3717,500.56,500.46585,495.2553,495.3744,495.31485,81005.32,556.65,445761.0,474.14,474.3807,474.26035,487.9818,489.0,488.4909,485.7525,486.5055,486.129,494.7809,495.5919,495.1864,491.451,492.5562,492.0036,501.7314,503.0389,502.38515,495.3051,494.6004,494.95275,505.0504,504.649,504.8497,495.2024,495.6635,495.43295,504.267,504.7923,504.52965,498.3562,500.0154,499.1858,504.1915,504.4595,504.32550000000003,498.0055,497.7032,497.85434999999995,480.0398,493.0313,486.53555,292.46209999999996,293.301,292.88155,113.4999,113.6968,113.59835,287.8204,286.3433,287.08185000000003,115.0227,115.0973,115.06,280.7152,283.4222,282.06870000000004,114.518,114.3966,114.4573,280.0442,278.1309,279.08754999999996,113.9442,114.1635,114.05385,116.75071132111191,114.77678108580177,122.9236755961542,10885.0,11264.0,2304.0,8046.0,2660.0,8619.0,111.20354557267495,111.73649526638204,111.22854837263516,111.7628440778266
244,,568.9357,489.675,489.7899,489.73245,500.4245,500.6022,500.51335,495.3607,495.4955,495.4281,82874.48,538.73,427841.0,474.1413,474.3793,474.26030000000003,488.3496,489.3243,488.83695,485.8763,486.6696,486.27295000000004,495.2837,495.9608,495.62225,491.4113,492.5192,491.96524999999997,501.808,503.2277,502.51785,495.3047,494.6003,494.9525,505.322,504.8444,505.08320000000003,495.2018,495.6567,495.42925,504.3703,504.8447,504.60749999999996,498.3547,500.015,499.18485,504.3266,504.6181,504.47235,498.005,497.7099,497.85745,480.6274,493.4185,487.02295000000004,292.4148,293.25239999999997,292.8336,113.4622,113.6676,113.5649,287.74080000000004,286.325,287.0329,114.9734,115.0414,115.0074,280.7315,283.4529,282.0922,114.4774,114.3533,114.41535,280.0719,278.2165,279.1442,113.8816,114.1352,114.0084,116.77704042853352,114.79407273362818,122.98214813528149,10806.0,11182.0,2282.0,7988.0,2634.0,8562.0,111.20299205236091,111.7365123889668,111.22789269262036,111.7633456778972
245,,568.5318,489.7188,489.8604,489.7896,500.4345,500.5969,500.51570000000004,495.385,495.5263,495.45565,83149.22,539.19,428301.0,474.145,474.3839,474.26445,488.5171,489.4351,488.9761,485.8734,486.6683,486.27085,495.4064,496.016,495.7112,491.4009,492.5132,491.95705,501.8291,503.3806,502.60485,495.3059,494.5995,494.9527,505.4271,504.7988,505.11295,495.1985,495.6666,495.43255,504.3561,504.855,504.60555,498.3553,500.0152,499.18525,504.3061,504.6166,504.46135000000004,498.0048,497.7012,497.85299999999995,480.9378,493.6339,487.28585,292.4454,293.2566,292.851,113.4547,113.6614,113.55805,287.815,286.4013,287.10815,114.9751,115.0358,115.00545,280.4346,283.4846,281.9596,114.477,114.3514,114.4142,280.1909,278.3155,279.2532,113.8595,114.1384,113.99895,116.8035550359442,114.81148620861839,123.04110482669354,10883.0,11260.0,2263.0,7980.0,2612.0,8555.0,111.19977720014853,111.73050501299666,111.22432505157413,111.75737734325949
246,,569.1302000000001,489.7002,489.8882,489.7942,500.4358,500.5605,500.49815,495.3772,495.5205,495.44885,83144.74,538.99,428101.0,474.1391,474.3783,474.2587,488.6011,489.4679,489.0345,485.8739,486.6709,486.2724,495.4231,495.9912,495.70714999999996,491.4061,492.5028,491.95444999999995,501.7598,503.4539,502.60685,495.304,494.6,494.952,505.4556,504.638,505.04679999999996,495.2011,495.6542,495.42764999999997,504.3426,504.7849,504.56375,498.3542,500.0143,499.18425,504.3041,504.6218,504.46295,498.0016,497.707,497.85429999999997,481.4789,493.9906,487.73474999999996,292.8591,293.6137,293.2364,113.4529,113.6511,113.552,288.2072,286.8164,287.5118,114.9621,115.0247,114.9934,280.55179999999996,283.9192,282.2355,114.4606,114.3395,114.40005,280.66020000000003,278.7769,279.71855,113.8461,114.1132,113.97965,116.82985084849598,114.82875599003079,123.10075660166311,10794.0,11168.0,2243.0,8067.0,2589.0,8652.0,111.19956940934195,111.74473462510531,111.2241114226282,111.77245184046305
247,,570.4485999999999,489.6613,489.9007,489.78099999999995,500.449,500.5334,500.4912,495.3652,495.5136,495.4394,83095.3,535.12,424231.0,474.1405,474.3802,474.26035,488.6897,489.5924,489.14105,485.8605,486.6641,486.2623,495.5063,495.9616,495.73395,491.3984,492.5031,491.95074999999997,501.9662,503.5741,502.77015,495.3032,494.5997,494.95145,505.5769,504.5611,505.069,495.2015,495.6624,495.43195000000003,504.2933,504.7504,504.52185,498.3541,500.0134,499.18375000000003,504.304,504.6391,504.47155,498.0092,497.7082,497.8587,481.9862,494.4904,488.2383,292.5259,293.1597,292.8428,113.4507,113.649,113.54985,287.8307,286.5394,287.18505,114.9591,115.0183,114.9887,279.83410000000003,283.6322,281.73315,114.4678,114.3482,114.408,280.4169,278.5251,279.471,113.8525,114.1252,113.98885,116.85612525720288,114.84601171446275,,,,2299.0,8264.0,2654.0,8865.0,111.1991263196214,111.74199126319621,111.2235800949534,111.76965007912784
248,,243.4816,376.0912,375.8928,375.992,376.3303,376.5888,376.45955000000004,376.2795,376.2975,376.2885,34815.48,476.92,366031.0,370.9704,371.132,371.0512,382.1013,382.9039,382.50260000000003,372.2829,373.3159,372.7994,377.4233,378.6119,378.0176,373.2839,373.6922,373.48805000000004,382.5168,381.9916,382.25419999999997,373.5631,373.67,373.61655,378.244,379.8308,379.03740000000005,373.7999,374.0989,373.94939999999997,382.1408,382.4043,382.27255,374.2013,374.5155,374.35839999999996,378.6224,377.762,378.1922,374.3515,374.367,374.35925,373.7785,378.8168,376.29765,282.87239999999997,283.4845,283.17845,112.0983,112.2062,112.15225,279.38779999999997,278.5272,278.9575,113.4056,113.6259,113.51575,273.8797,276.80809999999997,275.3439,113.9585,113.8188,113.88865,273.97159999999997,272.29200000000003,273.1318,113.9221,114.2783,114.1002,,,,,,,,,,,,,
249,,171.2687,217.78,218.67610000000002,218.22805,217.9074,219.0257,218.46654999999998,217.7801,218.7235,218.2518,20142.65,596.9,486011.0,213.17610000000002,213.1763,213.1762,221.6753,221.8625,221.7689,216.5052,218.5892,217.5472,219.3493,221.5618,220.45555000000002,216.4284,218.38299999999998,217.4057,222.16469999999998,223.892,223.02835,218.0802,218.4571,218.26865,219.5104,221.047,220.27870000000001,217.2382,218.32420000000002,217.7812,221.6274,222.475,222.0512,216.6685,218.4924,217.58044999999998,217.9679,219.64839999999998,218.80815,216.5346,217.3723,216.95345,218.5688,217.5359,218.05235,237.25279999999998,237.2433,237.24805,111.1409,111.3184,111.22965,234.90359999999998,234.58190000000002,234.74275,111.4356,111.4924,111.464,232.8361,234.5869,233.7115,111.8664,111.8344,111.8504,233.8823,232.87220000000002,233.37725,111.9926,112.2273,112.10995,,,,,,,,,,,,,
250,,111.02,168.9609,169.74880000000002,169.35485,173.6077,174.4321,174.0199,171.4692,172.2345,171.85185,5371.583,328.13,217241.0,163.2665,163.2066,163.23655,170.2462,170.2149,170.23055,167.7355,168.9841,168.3598,170.0848,171.5982,170.8415,169.7355,171.4819,170.6087,173.4895,175.4742,174.48185,171.9435,172.5651,172.2543,173.3413,174.24099999999999,173.79115000000002,173.59879999999998,174.30610000000001,173.95245,175.57139999999998,176.24290000000002,175.90715,173.0899,175.10250000000002,174.0962,174.0482,175.269,174.6586,174.322,174.87189999999998,174.59695,175.774,176.3585,176.06625,148.478,148.0007,148.23935,111.0307,111.3366,111.18365,146.3205,147.3428,146.83165,111.0319,111.0771,111.0545,146.0538,147.0421,146.54795000000001,111.1145,111.1404,111.12745,147.0553,147.1495,147.1024,111.0941,111.1554,111.12475,,,,,,,,,,,,,
251,,111.0173,164.5614,165.5495,165.05545,170.6149,171.3194,170.96715,167.9596,168.7573,168.35845,160.5667,111.03,111.0,141.4162,143.7649,142.59055,161.4538,161.2132,161.33350000000002,160.2412,161.3506,160.79590000000002,165.3254,167.00119999999998,166.1633,169.402,173.0488,171.2254,162.3367,167.6205,164.9786,162.7108,164.0966,163.40370000000001,169.1086,170.0395,169.57405,175.394,174.6848,175.0394,162.9853,167.8282,165.40675,162.5168,167.3184,164.9176,170.8495,171.9751,171.41230000000002,174.6993,175.3768,175.03805,170.41649999999998,171.6424,171.02945,114.8807,114.2948,114.58775,111.0037,111.2467,111.1252,112.7726,114.1307,113.45165,111.091,111.0503,111.07065,113.0523,113.6589,113.3556,111.0714,111.0904,111.0809,113.6938,114.0036,113.8487,110.9992,111.1963,111.09775,,,,,,,,,,,,,
252,,111.0057,163.5465,164.5231,164.03480000000002,170.1521,171.131,170.64155,167.2278,168.1765,167.70215000000002,111.1174,111.0,111.0,133.1464,133.488,133.3172,163.1398,163.9946,163.5672,162.5814,164.7276,163.65449999999998,165.524,166.8274,166.1757,171.10320000000002,173.54,172.3216,163.5288,168.3364,165.93259999999998,164.90030000000002,165.5202,165.21025,168.9599,169.9806,169.47025,174.4812,176.1438,175.3125,165.6482,169.1447,167.39645000000002,165.5464,168.8612,167.2038,170.5574,171.5169,171.03715,175.00220000000002,175.6898,175.346,168.4886,169.8915,169.19004999999999,114.6698,114.1317,114.40075,111.0059,111.273,111.13945,112.626,113.9284,113.2772,111.0904,111.0486,111.0695,112.8893,113.4523,113.1708,111.0708,111.0658,111.0683,113.6079,113.7986,113.70325,110.9913,111.1332,111.06225,,,,,,,,,,,,,
253,,111.0013,164.082,165.2981,164.69004999999999,170.6215,171.6302,171.12585,167.7202,168.79,168.2551,112.1105,115.86,111.0,130.5179,132.1307,131.3243,147.6669,146.7939,147.2304,157.32139999999998,158.9369,158.12914999999998,168.0924,169.5179,168.80515,170.80270000000002,174.1049,172.4538,139.4369,149.0538,144.24535,158.5992,158.2842,158.4417,171.0881,171.7645,171.4263,174.9579,176.1408,175.54935,137.6162,147.297,142.4566,159.8779,162.2926,161.08525,172.0784,173.0154,172.5469,174.756,175.4186,175.0873,165.57920000000001,167.951,166.76510000000002,111.6388,111.1991,111.41895,111.0023,111.2644,111.13335,109.9555,111.0288,110.49215,111.1296,111.049,111.0893,110.4749,110.7335,110.6042,111.0664,111.0944,111.0804,110.9802,110.9879,110.98405,110.9986,111.1667,111.08265,,,,,,,,,,,,,
254,,111.0016,165.27100000000002,166.5923,165.93165,171.4187,172.45159999999998,171.93515,168.72480000000002,169.8446,169.2847,112.3104,385.07,274181.0,128.57920000000001,130.71620000000001,129.6477,139.3165,138.2434,138.77994999999999,151.8144,153.6702,152.7423,170.2288,171.7738,171.00130000000001,171.3116,175.3506,173.3311,131.8026,138.6488,135.22570000000002,152.91899999999998,152.94389999999999,152.93144999999998,173.2378,173.8115,173.52465,176.2859,177.0743,176.68009999999998,132.9445,137.2806,135.11255,154.7236,156.547,155.6353,174.0504,174.9284,174.4894,175.1609,176.1028,175.63185,160.9202,165.4287,163.17445,111.7623,111.2786,111.52045,111.0038,111.2726,111.1382,111.3486,112.3734,111.861,111.0866,111.0493,111.06795,111.5475,112.0503,111.7989,111.0667,111.089,111.07785,112.4109,112.2714,112.34115,111.0017,111.3194,111.16055,,,,,,,,,,,,,
255,,111.0026,165.9019,167.2447,166.57330000000002,171.8674,172.975,172.4212,169.26850000000002,170.41559999999998,169.84205,112.2905,167.73,56841.0,129.1627,130.4878,129.82525,134.6248,134.2284,134.4266,147.7448,149.743,148.7439,171.587,173.2609,172.42395,171.5936,175.8852,173.7394,131.90370000000001,135.7914,133.84755,149.0038,149.11520000000002,149.0595,174.676,175.3872,175.0316,176.40019999999998,177.5061,176.95315,133.4835,135.6671,134.5753,150.7256,152.1929,151.45925,175.14499999999998,176.0047,175.57485,175.5384,176.5848,176.0616,159.0904,163.1824,161.1364,111.8487,111.333,111.59085,111.0027,111.2729,111.1378,111.2546,112.4798,111.8672,111.0646,111.0491,111.05685,111.5609,112.0775,111.8192,111.0669,111.0892,111.07805,112.3944,112.3188,112.3566,111.0057,111.2877,111.1467,,,,,,,,,,,,,
256,,111.003,166.3304,167.7221,167.02625,172.1506,173.2953,172.72295,169.6436,170.8124,170.228,112.1645,111.0,111.0,129.8564,130.721,130.2887,133.11599999999999,133.3164,133.21620000000001,144.5704,146.353,145.4617,172.1687,173.98669999999998,173.0777,171.7494,176.19740000000002,173.9734,133.3306,136.1821,134.75635,145.85829999999999,145.9159,145.8871,175.4176,176.34390000000002,175.88075,176.4096,177.8398,177.1247,133.4282,136.0753,134.75175000000002,147.3867,148.4639,147.9253,175.6452,176.5131,176.07915,175.8442,176.87810000000002,176.36115,158.1852,162.1448,160.165,111.9131,111.3706,111.64185,111.002,111.2721,111.13705,111.2467,112.5564,111.90155,111.0606,111.0492,111.0549,111.482,112.144,111.813,111.067,111.0865,111.07675,112.4326,112.388,112.4103,111.0085,111.2731,111.1408,,,,,,,,,,,,,
257,,111.0052,166.5257,168.0669,167.2963,172.3166,173.4762,172.8964,169.8604,171.0813,170.47084999999998,112.2255,111.0,111.0,130.74790000000002,131.1818,130.96485,133.2088,133.7889,133.49885,142.3037,143.6266,142.96515,171.8554,174.323,173.0892,171.7475,176.32850000000002,174.038,134.1435,136.1288,135.13615,143.3944,143.2995,143.34695,175.76839999999999,176.9082,176.3383,176.4188,178.06529999999998,177.24205,133.5556,136.1221,134.83885,144.7615,145.4299,145.0957,175.793,176.69729999999998,176.24515,176.0562,177.0206,176.5384,157.49869999999999,161.4149,159.4568,111.9976,111.3866,111.6921,111.0026,111.2723,111.13745,111.2467,112.594,111.92035,111.0573,111.049,111.05315,111.416,112.1631,111.78955,111.0668,111.0902,111.0785,112.4818,112.4096,112.4457,111.0079,111.261,111.13445,,,,,,,,,,,,,
258,,111.0042,166.5025,168.298,167.40025,172.3851,173.5525,172.9688,169.9377,171.245,170.59135,112.1698,111.0,111.0,131.3845,131.7474,131.56595,133.1209,133.8719,133.4964,140.5162,141.5222,141.0192,170.278,174.38580000000002,172.33190000000002,171.409,176.3115,173.86025,134.3062,135.4015,134.85385,141.532,141.1952,141.3636,175.8766,177.21429999999998,176.54545,176.28390000000002,178.1919,177.2379,133.84,135.2097,134.52485000000001,142.7106,143.05610000000001,142.88335,175.7216,176.6695,176.19555,176.162,177.03820000000002,176.6001,156.9307,160.7425,158.8366,111.9416,111.3582,111.6499,111.0017,111.2791,111.1404,111.1599,112.5728,111.86635,111.0576,111.0489,111.05325,111.3602,112.1324,111.7463,111.0666,111.0941,111.08035,112.4425,112.367,112.40475,111.0094,111.2492,111.1293,,,,,,,,,,,,,
259,,111.0092,166.3491,168.4553,167.4022,172.3825,173.5554,172.96895,169.9255,171.33769999999998,170.6316,112.2478,111.0,111.0,132.5956,132.40800000000002,132.5018,134.2687,135.1226,134.69565,139.2176,139.9336,139.5756,168.0717,174.29160000000002,171.18165,170.719,176.186,173.4525,134.949,135.653,135.301,140.1082,139.8461,139.97715,175.8249,177.313,176.56895,176.1705,178.2557,177.2131,136.5545,135.36,135.95725,141.1195,141.30349999999999,141.2115,175.5221,176.48399999999998,176.00305,176.1676,176.97719999999998,176.5724,156.6025,160.45080000000002,158.52665000000002,112.1474,111.4311,111.78925,111.002,111.2743,111.13815,111.2564,112.7114,111.9839,111.0569,111.0489,111.0529,111.2735,112.2471,111.7603,111.0664,111.0898,111.0781,112.6304,112.5111,112.57075,111.0,111.228,111.114,,,,,,,,,,,,,
260,,111.0133,166.0983,168.5419,167.3201,172.33089999999999,173.5004,172.91565,169.84120000000001,171.3676,170.6044,112.3583,111.0,111.0,134.0726,133.4379,133.75525,136.0882,136.9546,136.5214,138.5462,139.0677,138.80695,165.8658,174.0894,169.9776,169.8092,175.98090000000002,172.89505,136.57999999999998,137.1388,136.8594,139.3785,139.0948,139.23665,175.6627,177.2858,176.47424999999998,176.0104,178.243,177.1267,138.1592,136.8243,137.49175,140.2419,140.2843,140.2631,175.2344,176.2151,175.72475,176.1095,176.84050000000002,176.475,156.6016,160.2824,158.442,112.1669,111.4227,111.7948,111.002,111.2734,111.1377,111.1687,112.7186,111.94365,111.0577,111.0487,111.0532,111.1781,112.2558,111.71695,111.0662,111.092,111.0791,112.6355,112.5299,112.5827,111.0033,111.2059,111.1046,,,,,,,,,,,,,
261,,111.0115,165.792,168.57150000000001,167.18175,172.25650000000002,173.3972,172.82685,169.723,171.3457,170.53435000000002,112.3784,111.0,111.0,134.463,134.20850000000002,134.33575,135.8191,136.6753,136.2472,137.9844,138.3993,138.19185,163.876,173.8221,168.84905,168.8064,175.7188,172.2626,136.5375,137.1935,136.8655,138.7979,138.289,138.54345,175.4235,177.1773,176.3004,175.72140000000002,178.1553,176.93835,137.1033,136.7786,136.94095,139.541,139.4597,139.50035,174.8905,175.89409999999998,175.3923,175.99869999999999,176.6409,176.3198,156.2622,159.7123,157.98725000000002,112.0487,111.3491,111.6989,111.002,111.2908,111.1464,111.0945,112.5804,111.83745,111.0466,111.0487,111.04765,111.2328,112.1467,111.68975,111.066,111.1019,111.08395,112.5262,112.3854,112.4558,111.0042,111.2107,111.10745,,,,,,,,,,,,,
262,,111.008,165.4417,168.5566,166.99915,172.0533,173.257,172.65515,169.4948,171.2823,170.38855,112.2645,111.0,111.0,133.6824,134.2796,133.981,134.4706,135.2366,134.8536,137.2624,137.5996,137.43099999999998,161.9793,173.4926,167.73595,167.76659999999998,175.4006,171.5836,134.8576,135.67680000000001,135.2672,138.04149999999998,137.3777,137.7096,175.1298,176.98180000000002,176.0558,175.3417,178.0318,176.68675000000002,135.5402,135.2086,135.3744,138.6473,138.5593,138.6033,174.4994,175.5193,175.00934999999998,175.8312,176.40210000000002,176.11665,155.5294,158.993,157.2612,111.9802,111.3171,111.64865,111.0016,111.2982,111.1499,111.0046,112.5193,111.76195,111.0476,111.0486,111.0481,111.3201,112.1261,111.7231,111.0663,111.0957,111.081,112.4958,112.3326,112.4142,111.0051,111.2213,111.1132,,,,,,,,,,,,,
